timestamp,user_id,amount,price,quantity,base_demand
2022-01-01 00:25:00,48675,5.729534712377557,5.729534712377557,3,10.58049970664927
2022-01-01 00:26:00,55,25.68118229537366,25.68118229537366,2,10.60362790747884
2022-01-01 00:27:00,10170,20.344612808234267,20.344612808234267,4,10.626745319584973
2022-01-01 00:28:00,20039,113.61087295721842,113.61087295721842,2,10.649851529900303
2022-01-01 00:29:00,27696,106.62934655952125,106.62934655952125,2,10.672946125570492
2022-01-01 00:30:00,48387,28.644098207618235,28.644098207618235,1,10.696028693962063
2022-01-01 00:31:00,38777,35.8076844424114,35.8076844424114,2,10.719098822670269
2022-01-01 00:32:00,25442,10.096756688936388,10.096756688936388,1,10.742156099526923
2022-01-01 00:33:00,15683,3.3844910202888276,3.3844910202888276,1,10.76520011260824
2022-01-01 00:34:00,20763,17.323913853531288,17.323913853531288,2,10.788230450242663
2022-01-01 00:35:00,7934,28.684272300903956,28.684272300903956,4,10.811246701018705
2022-01-01 00:36:00,13663,83.95581770186305,83.95581770186305,4,10.834248453792764
2022-01-01 00:37:00,11339,81.64494025467151,81.64494025467151,1,10.85723529769694
2022-01-01 00:38:00,504,16.654378962391398,16.654378962391398,2,10.880206822146853
2022-01-01 00:39:00,4075,18.13234299443088,18.13234299443088,3,10.903162616849444
2022-01-01 00:40:00,9312,8.59728997947038,8.59728997947038,1,10.926102271810796
2022-01-01 00:41:00,27254,5.929750054649207,5.929750054649207,2,10.949025377343906
2022-01-01 00:42:00,19225,4.453675941153637,4.453675941153637,3,10.971931524076485
2022-01-01 00:43:00,48203,172.5652447218188,172.5652447218188,2,10.994820302958749
2022-01-01 00:44:00,4191,14.736800757360662,14.736800757360662,2,11.0176913052712
2022-01-01 00:45:00,43597,15.830297994574774,15.830297994574774,4,11.04054412263238
2022-01-01 00:46:00,18381,7.00906730376823,7.00906730376823,2,11.063378347006655
2022-01-01 00:47:00,15954,53.382893907289635,53.382893907289635,1,11.08619357071197
2022-01-01 00:48:00,48388,4.8846720660453,4.8846720660453,2,11.108989386427593
2022-01-01 00:49:00,44531,19.831264743283803,19.831264743283803,1,11.131765387201877
2022-01-01 00:50:00,43696,10.01950245071252,10.01950245071252,3,11.15452116645998
2022-01-01 00:51:00,14692,36.12201444366599,36.12201444366599,2,11.177256318011612
2022-01-01 00:52:00,41067,14.719819668304055,14.719819668304055,3,11.199970436058754
2022-01-01 00:53:00,21238,7.533560830383172,7.533560830383172,2,11.222663115203368
2022-01-01 00:54:00,47305,23.850800284125256,23.850800284125256,2,11.245333950455114
2022-01-01 00:55:00,29855,37.649959198134106,37.649959198134106,2,11.267982537239057
2022-01-01 00:56:00,26795,26.219862189290613,26.219862189290613,2,11.29060847140334
2022-01-01 00:57:00,45866,33.197411225270926,33.197411225270926,1,11.313211349226895
2022-01-01 00:58:00,34427,13.009474586077852,13.009474586077852,1,11.3357907674271
2022-01-01 00:59:00,46615,17.06891262794986,17.06891262794986,2,11.358346323167456
2022-01-01 01:00:00,40645,12.522656857496997,12.522656857496997,6,11.380877614065254
2022-01-01 01:01:00,8043,17.123415228411805,17.123415228411805,2,11.40338423819921
2022-01-01 01:02:00,33555,10.87921097323374,10.87921097323374,2,11.425865794117126
2022-01-01 01:03:00,5625,4.365433066046083,4.365433066046083,2,11.44832188084351
2022-01-01 01:04:00,26388,29.29527213004779,29.29527213004779,4,11.470752097887205
2022-01-01 01:05:00,15670,16.41538596777634,16.41538596777634,3,11.493156045249016
2022-01-01 01:06:00,5557,4.8056949042332695,4.8056949042332695,4,11.5155333234293
2022-01-01 01:07:00,14077,38.96961560864163,38.96961560864163,3,11.537883533435572
2022-01-01 01:08:00,12707,9.901652234771893,9.901652234771893,2,11.560206276790085
2022-01-01 01:09:00,7188,25.84056117031752,25.84056117031752,3,11.582501155537418
2022-01-01 01:10:00,47964,50.860701983900476,50.860701983900476,2,11.604767772252037
2022-01-01 01:11:00,35166,27.90994036223193,27.90994036223193,3,11.627005730045854
2022-01-01 01:12:00,21644,76.66158109744244,76.66158109744244,3,11.649214632575767
2022-01-01 01:13:00,20747,7.136155454947848,7.136155454947848,1,11.671394084051212
2022-01-01 01:14:00,17909,36.684034794088056,36.684034794088056,2,11.693543689241674
2022-01-01 01:15:00,625,12.368957533174727,12.368957533174727,3,11.715663053484212
2022-01-01 01:16:00,7281,10.269751745034045,10.269751745034045,1,11.73775178269096
2022-01-01 01:17:00,4224,13.75153336343326,13.75153336343326,2,11.759809483356625
2022-01-01 01:18:00,19749,17.96539608423915,17.96539608423915,4,11.781835762565956
2022-01-01 01:19:00,25970,25.949837361942812,25.949837361942812,2,11.80383022800124
2022-01-01 01:20:00,19423,7.651105591926608,7.651105591926608,3,11.825792487949737
2022-01-01 01:21:00,22716,60.39017867219434,60.39017867219434,1,11.847722151311146
2022-01-01 01:22:00,20716,39.08201707073636,39.08201707073636,1,11.869618827605033
2022-01-01 01:23:00,15516,5.279103616602252,5.279103616602252,4,11.891482126978257
2022-01-01 01:24:00,39294,108.6630917113473,108.6630917113473,3,11.913311660212388
2022-01-01 01:25:00,7281,163.34902610750862,163.34902610750862,3,11.935107038731108
2022-01-01 01:26:00,23094,79.74065619962168,79.74065619962168,3,11.956867874607589
2022-01-01 01:27:00,25185,20.49283195337208,20.49283195337208,4,11.978593780571883
2022-01-01 01:28:00,8148,8.408535984326662,8.408535984326662,1,12.00028437001828
2022-01-01 01:29:00,45769,70.41819820089314,70.41819820089314,6,12.02193925701266
2022-01-01 01:30:00,11214,16.392485900344433,16.392485900344433,2,12.043558056299833
2022-01-01 01:31:00,2207,83.29971021726628,83.29971021726628,2,12.065140383310858
2022-01-01 01:32:00,33833,30.213081053815223,30.213081053815223,2,12.086685854170366
2022-01-01 01:33:00,33714,65.14652974169883,65.14652974169883,3,12.108194085703854
2022-01-01 01:34:00,34370,35.035659902768714,35.035659902768714,1,12.129664695444973
2022-01-01 01:35:00,4878,49.728249309305724,49.728249309305724,2,12.15109730164279
2022-01-01 01:36:00,48496,24.791479379301858,24.791479379301858,1,12.172491523269068
2022-01-01 01:37:00,35635,146.33089975688978,146.33089975688978,3,12.19384698002549
2022-01-01 01:38:00,25531,27.852203755486,27.852203755486,2,12.21516329235091
2022-01-01 01:39:00,14921,36.67111410144888,36.67111410144888,1,12.236440081428544
2022-01-01 01:40:00,30795,161.2814051054226,161.2814051054226,2,12.2576769691932
2022-01-01 01:41:00,10848,6.374087470125165,6.374087470125165,1,12.278873578338459
2022-01-01 01:42:00,16248,6.886169649703165,6.886169649703165,4,12.300029532323835
2022-01-01 01:43:00,10375,64.67642157767992,64.67642157767992,1,12.321144455381955
2022-01-01 01:44:00,21632,7.590341584086488,7.590341584086488,5,12.34221797252569
2022-01-01 01:45:00,46207,171.3350824606583,171.3350824606583,2,12.363249709555294
2022-01-01 01:46:00,37829,16.222205592313838,16.222205592313838,2,12.384239293065505
2022-01-01 01:47:00,6057,11.617878813145113,11.617878813145113,5,12.405186350452674
2022-01-01 01:48:00,27895,167.82839960765324,167.82839960765324,3,12.426090509921812
2022-01-01 01:49:00,34325,107.82556596418364,107.82556596418364,4,12.446951400493694
2022-01-01 01:50:00,38804,158.78625035951754,158.78625035951754,4,12.467768652011884
2022-01-01 01:51:00,1770,60.70612859410977,60.70612859410977,1,12.488541895149796
2022-01-01 01:52:00,49658,10.36852023092848,10.36852023092848,1,12.509270761417705
2022-01-01 01:53:00,2550,165.68111602617807,165.68111602617807,3,12.529954883169754
2022-01-01 01:54:00,5194,18.765059981698457,18.765059981698457,7,12.55059389361095
2022-01-01 01:55:00,18233,54.732429553682636,54.732429553682636,1,12.571187426804126
2022-01-01 01:56:00,46796,63.2599209184859,63.2599209184859,3,12.59173511767692
2022-01-01 01:57:00,32236,21.009819147796307,21.009819147796307,4,12.612236602028695
2022-01-01 01:58:00,17873,45.33500041926085,45.33500041926085,3,12.63269151653747
2022-01-01 01:59:00,32716,61.69523328256402,61.69523328256402,6,12.65309949876684
2022-01-01 02:00:00,18706,35.74554089517382,35.74554089517382,4,12.673460187172848
2022-01-01 02:01:00,32930,8.171064624802703,8.171064624802703,3,12.693773221110877
2022-01-01 02:02:00,8245,33.057159666763546,33.057159666763546,2,12.714038240842497
2022-01-01 02:03:00,9622,92.42392712428823,92.42392712428823,1,12.734254887542303
2022-01-01 02:04:00,19101,12.248851044039254,12.248851044039254,1,12.754422803304752
2022-01-01 02:05:00,20600,21.12306263965704,21.12306263965704,3,12.774541631150944
2022-01-01 02:06:00,9939,15.876601923874771,15.876601923874771,1,12.794611015035434
2022-01-01 02:07:00,12307,155.90763186839152,155.90763186839152,4,12.814630599852986
2022-01-01 02:08:00,37107,48.05252853422141,48.05252853422141,3,12.83460003144533
2022-01-01 02:09:00,427,36.87234589132447,36.87234589132447,2,12.854518956607896
2022-01-01 02:10:00,30157,11.359835420484863,11.359835420484863,1,12.874387023096524
2022-01-01 02:11:00,3779,42.06639449002224,42.06639449002224,1,12.894203879634176
2022-01-01 02:12:00,2560,12.499233711418496,12.499233711418496,2,12.913969175917597
2022-01-01 02:13:00,8841,25.325975237412642,25.325975237412642,4,12.933682562623979
2022-01-01 02:14:00,11547,12.989663445652479,12.989663445652479,6,12.953343691417611
2022-01-01 02:15:00,10021,48.25180782440942,48.25180782440942,1,12.972952214956504
2022-01-01 02:16:00,49615,43.66691915163955,43.66691915163955,1,12.992507786898981
2022-01-01 02:17:00,37106,19.91954169120216,19.91954169120216,3,13.012010061910264
2022-01-01 02:18:00,1846,36.45237859345012,36.45237859345012,3,13.031458695669052
2022-01-01 02:19:00,47794,8.22302783721061,8.22302783721061,2,13.050853344874062
2022-01-01 02:20:00,741,5.522012666303204,5.522012666303204,4,13.070193667250548
2022-01-01 02:21:00,47803,38.06867255536944,38.06867255536944,1,13.089479321556812
2022-01-01 02:22:00,12532,28.98195791088619,28.98195791088619,1,13.108709967590707
2022-01-01 02:23:00,2661,46.294883012316895,46.294883012316895,1,13.12788526619608
2022-01-01 02:24:00,17408,265.90650841157174,265.90650841157174,3,13.147004879269234
2022-01-01 02:25:00,26680,63.084776907276066,63.084776907276066,3,13.166068469765356
2022-01-01 02:26:00,23173,9.847107670544016,9.847107670544016,2,13.185075701704926
2022-01-01 02:27:00,33244,74.96462143887466,74.96462143887466,3,13.2040262401801
2022-01-01 02:28:00,22319,6.58038062552362,6.58038062552362,2,13.222919751361074
2022-01-01 02:29:00,23154,15.462463778621045,15.462463778621045,3,13.241755902502439
2022-01-01 02:30:00,35454,22.9142364096305,22.9142364096305,3,13.260534361949503
2022-01-01 02:31:00,22103,136.09357786362904,136.09357786362904,4,13.279254799144603
2022-01-01 02:32:00,14402,11.64928934767511,11.64928934767511,2,13.297916884633366
2022-01-01 02:33:00,1665,10.735558556690671,10.735558556690671,2,13.316520290071008
2022-01-01 02:34:00,37251,22.232328661072522,22.232328661072522,2,13.335064688228545
2022-01-01 02:35:00,22818,12.635644057713957,12.635644057713957,3,13.353549752999037
2022-01-01 02:36:00,20569,75.6892333236322,75.6892333236322,1,13.371975159403764
2022-01-01 02:37:00,381,8.331708120470331,8.331708120470331,2,13.390340583598427
2022-01-01 02:38:00,31635,7.787589272325787,7.787589272325787,1,13.408645702879294
2022-01-01 02:39:00,34485,15.834323468273109,15.834323468273109,3,13.426890195689335
2022-01-01 02:40:00,34780,14.909037151208393,14.909037151208393,3,13.44507374162433
2022-01-01 02:41:00,44131,168.93804563189383,168.93804563189383,4,13.463196021438971
2022-01-01 02:42:00,28670,63.397270402356796,63.397270402356796,5,13.481256717052927
2022-01-01 02:43:00,22161,26.77721237714829,26.77721237714829,2,13.499255511556886
2022-01-01 02:44:00,21732,7.2034817186239035,7.2034817186239035,2,13.51719208921858
2022-01-01 02:45:00,39804,57.07481644627832,57.07481644627832,1,13.535066135488801
2022-01-01 02:46:00,34637,9.023070195586445,9.023070195586445,2,13.55287733700736
2022-01-01 02:47:00,45288,5.2342779281437535,5.2342779281437535,1,13.57062538160905
2022-01-01 02:48:00,42152,80.48169701924189,80.48169701924189,3,13.5883099583296
2022-01-01 02:49:00,8021,33.681294096369456,33.681294096369456,2,13.60593075741155
2022-01-01 02:50:00,20119,61.61213351449511,61.61213351449511,3,13.623487470310177
2022-01-01 02:51:00,42186,33.74147028037633,33.74147028037633,4,13.640979789699331
2022-01-01 02:52:00,3060,57.79085885668594,57.79085885668594,1,13.658407409477295
2022-01-01 02:53:00,23499,12.79397563604958,12.79397563604958,5,13.675770024772593
2022-01-01 02:54:00,45434,8.721202747909091,8.721202747909091,3,13.693067331949795
2022-01-01 02:55:00,26022,48.50148995928811,48.50148995928811,5,13.710299028615275
2022-01-01 02:56:00,20179,10.985655054965864,10.985655054965864,3,13.72746481362298
2022-01-01 02:57:00,49592,12.310471261098177,12.310471261098177,1,13.74456438708013
2022-01-01 02:58:00,11799,15.55632792687888,15.55632792687888,2,13.761597450352944
2022-01-01 02:59:00,25332,24.965107726017,24.965107726017,2,13.778563706072289
2022-01-01 03:00:00,10896,17.218873672279255,17.218873672279255,3,13.795462858139354
2022-01-01 03:01:00,2137,6.203097143406638,6.203097143406638,3,13.81229461173127
2022-01-01 03:02:00,6538,12.889094898762792,12.889094898762792,3,13.829058673306722
2022-01-01 03:03:00,42687,2.655404103381927,2.655404103381927,2,13.845754750611508
2022-01-01 03:04:00,3396,45.84340964277374,45.84340964277374,2,13.86238255268412
2022-01-01 03:05:00,30664,4.942851267705935,4.942851267705935,3,13.878941789861257
2022-01-01 03:06:00,1679,8.130453154534804,8.130453154534804,2,13.895432173783334
2022-01-01 03:07:00,31666,25.846238537917767,25.846238537917767,1,13.911853417399973
2022-01-01 03:08:00,13800,11.709927702672186,11.709927702672186,3,13.92820523497544
2022-01-01 03:09:00,15413,114.77969499855514,114.77969499855514,1,13.944487342094103
2022-01-01 03:10:00,33396,6.7338233663832625,6.7338233663832625,2,13.960699455665807
2022-01-01 03:11:00,33232,32.04210660790573,32.04210660790573,3,13.976841293931273
2022-01-01 03:12:00,28183,23.587506394049324,23.587506394049324,1,13.992912576467457
2022-01-01 03:13:00,1427,7.628616478073221,7.628616478073221,3,14.008913024192873
2022-01-01 03:14:00,29780,41.39982527996877,41.39982527996877,3,14.024842359372887
2022-01-01 03:15:00,15441,20.665252544665623,20.665252544665623,4,14.040700305625009
2022-01-01 03:16:00,41267,53.07948734254769,53.07948734254769,1,14.056486587924153
2022-01-01 03:17:00,1118,55.89663345694776,55.89663345694776,3,14.072200932607847
2022-01-01 03:18:00,16454,213.4144285498967,213.4144285498967,3,14.08784306738144
2022-01-01 03:19:00,24316,93.36606499872087,93.36606499872087,1,14.10341272132328
2022-01-01 03:20:00,25369,16.959330630736364,16.959330630736364,2,14.11890962488986
2022-01-01 03:21:00,9092,19.309956088794223,19.309956088794223,2,14.134333509920946
2022-01-01 03:22:00,6753,73.6747102561974,73.6747102561974,3,14.149684109644667
2022-01-01 03:23:00,34949,47.24107422115945,47.24107422115945,2,14.164961158682587
2022-01-01 03:24:00,40247,46.531594156323294,46.531594156323294,1,14.180164393054751
2022-01-01 03:25:00,20932,4.869756596638902,4.869756596638902,4,14.195293550184697
2022-01-01 03:26:00,21104,23.94294900240008,23.94294900240008,2,14.210348368904452
2022-01-01 03:27:00,40322,11.727882083176175,11.727882083176175,1,14.225328589459492
2022-01-01 03:28:00,20873,32.45727467403245,32.45727467403245,3,14.240233953513679
2022-01-01 03:29:00,28417,22.239046835702446,22.239046835702446,4,14.255064204154161
2022-01-01 03:30:00,4006,60.95762240606503,60.95762240606503,2,14.26981908589628
2022-01-01 03:31:00,19595,33.69057805032602,33.69057805032602,3,14.284498344688396
2022-01-01 03:32:00,38606,53.856761750067996,53.856761750067996,3,14.299101727916739
2022-01-01 03:33:00,29876,15.387891028325091,15.387891028325091,2,14.313628984410194
2022-01-01 03:34:00,1493,9.540574884570335,9.540574884570335,4,14.328079864445082
2022-01-01 03:35:00,10960,16.280210765875683,16.280210765875683,2,14.342454119749899
2022-01-01 03:36:00,48703,24.118509774461145,24.118509774461145,4,14.356751503510047
2022-01-01 03:37:00,22952,35.84312350064953,35.84312350064953,5,14.370971770372508
2022-01-01 03:38:00,2183,234.93501657490737,234.93501657490737,2,14.385114676450511
2022-01-01 03:39:00,39296,23.51745351712838,23.51745351712838,3,14.399179979328173
2022-01-01 03:40:00,402,9.43149857304793,9.43149857304793,4,14.413167438065106
2022-01-01 03:41:00,8474,17.35738777814253,17.35738777814253,4,14.427076813200978
2022-01-01 03:42:00,34286,15.431394302036352,15.431394302036352,2,14.44090786676008
2022-01-01 03:43:00,23574,39.70517269434633,39.70517269434633,2,14.454660362255845
2022-01-01 03:44:00,10402,5.255120767732742,5.255120767732742,2,14.468334064695341
2022-01-01 03:45:00,39187,26.134649323849082,26.134649323849082,2,14.481928740583726
2022-01-01 03:46:00,20849,28.688792405134855,28.688792405134855,3,14.495444157928699
2022-01-01 03:47:00,6722,30.944059317519965,30.944059317519965,1,14.508880086244904
2022-01-01 03:48:00,33480,13.499922315691942,13.499922315691942,4,14.522236296558297
2022-01-01 03:49:00,30260,19.338119861214068,19.338119861214068,2,14.535512561410515
2022-01-01 03:50:00,14729,5.905824639854463,5.905824639854463,2,14.548708654863185
2022-01-01 03:51:00,19931,14.979462805092368,14.979462805092368,2,14.561824352502226
2022-01-01 03:52:00,27633,14.255439083836025,14.255439083836025,4,14.574859431442091
2022-01-01 03:53:00,3537,37.19037704619749,37.19037704619749,3,14.587813670330032
2022-01-01 03:54:00,27910,7.720024736011258,7.720024736011258,5,14.600686849350286
2022-01-01 03:55:00,49017,53.58119150350941,53.58119150350941,1,14.613478750228259
2022-01-01 03:56:00,8768,109.34243295408827,109.34243295408827,2,14.626189156234659
2022-01-01 03:57:00,38691,3.0957028578860117,3.0957028578860117,3,14.638817852189636
2022-01-01 03:58:00,15695,37.57198642320366,37.57198642320366,5,14.65136462446685
2022-01-01 03:59:00,7584,48.274720330008954,48.274720330008954,4,14.663829260997538
2022-01-01 04:00:00,46262,12.969014007748813,12.969014007748813,4,14.676211551274541
2022-01-01 04:01:00,38386,16.48957207520651,16.48957207520651,1,14.688511286356304
2022-01-01 04:02:00,13249,21.4799388416378,21.4799388416378,2,14.700728258870845
2022-01-01 04:03:00,14849,18.21433862786626,18.21433862786626,2,14.712862263019689
2022-01-01 04:04:00,1645,18.01107832276811,18.01107832276811,2,14.724913094581781
2022-01-01 04:05:00,8664,4.590533249425931,4.590533249425931,1,14.736880550917371
2022-01-01 04:06:00,417,77.65931973862504,77.65931973862504,5,14.748764430971855
2022-01-01 04:07:00,12257,72.21289218205696,72.21289218205696,3,14.760564535279592
2022-01-01 04:08:00,17696,10.876839812164352,10.876839812164352,2,14.7722806659677
2022-01-01 04:09:00,46860,5.6608591398988235,5.6608591398988235,2,14.783912626759816
2022-01-01 04:10:00,7960,41.30835899466582,41.30835899466582,2,14.795460222979813
2022-01-01 04:11:00,1304,13.79370088280621,13.79370088280621,2,14.8069232615555
2022-01-01 04:12:00,34781,28.274297129519542,28.274297129519542,3,14.818301551022302
2022-01-01 04:13:00,64,17.826240958279893,17.826240958279893,4,14.829594901526878
2022-01-01 04:14:00,11638,48.986206136920224,48.986206136920224,2,14.840803124830744
2022-01-01 04:15:00,41923,49.143723801391154,49.143723801391154,1,14.85192603431383
2022-01-01 04:16:00,11757,11.874611356796432,11.874611356796432,1,14.86296344497804
2022-01-01 04:17:00,3796,6.151131475208563,6.151131475208563,1,14.873915173450756
2022-01-01 04:18:00,1540,5.038264122735632,5.038264122735632,2,14.88478103798832
2022-01-01 04:19:00,29455,45.16757124913431,45.16757124913431,3,14.895560858479492
2022-01-01 04:20:00,35402,7.471835926316051,7.471835926316051,3,14.906254456448861
2022-01-01 04:21:00,19649,14.778651093637135,14.778651093637135,4,14.916861655060249
2022-01-01 04:22:00,34630,13.513456429465498,13.513456429465498,2,14.927382279120046
2022-01-01 04:23:00,16725,23.27623082774759,23.27623082774759,1,14.937816155080553
2022-01-01 04:24:00,34567,3.538561165694272,3.538561165694272,3,14.948163111043279
2022-01-01 04:25:00,13657,29.629740300361668,29.629740300361668,1,14.958422976762197
2022-01-01 04:26:00,20404,41.425267627970925,41.425267627970925,1,14.968595583646975
2022-01-01 04:27:00,15114,26.80054135281391,26.80054135281391,3,14.978680764766183
2022-01-01 04:28:00,15358,17.977371502808616,17.977371502808616,2,14.988678354850459
2022-01-01 04:29:00,38841,27.042242117093704,27.042242117093704,2,14.998588190295651
2022-01-01 04:30:00,37373,36.56334901480181,36.56334901480181,2,15.008410109165906
2022-01-01 04:31:00,20161,1.5332769517811125,1.5332769517811125,3,15.018143951196775
2022-01-01 04:32:00,16131,173.45397809273783,173.45397809273783,2,15.027789557798227
2022-01-01 04:33:00,40404,36.2374575456249,36.2374575456249,1,15.03734677205767
2022-01-01 04:34:00,22836,12.776293936983885,12.776293936983885,2,15.046815438742934
2022-01-01 04:35:00,19878,16.59409028106924,16.59409028106924,2,15.056195404305205
2022-01-01 04:36:00,34065,40.19496654046052,40.19496654046052,2,15.06548651688196
2022-01-01 04:37:00,5112,21.843339811681158,21.843339811681158,1,15.074688626299823
2022-01-01 04:38:00,43,3.219788042948609,3.219788042948609,2,15.083801584077435
2022-01-01 04:39:00,40642,193.34822956132342,193.34822956132342,2,15.092825243428264
2022-01-01 04:40:00,44964,21.965199121090915,21.965199121090915,2,15.1017594592634
2022-01-01 04:41:00,19067,68.04523548397842,68.04523548397842,1,15.110604088194297
2022-01-01 04:42:00,40937,12.279732661128465,12.279732661128465,1,15.119358988535485
2022-01-01 04:43:00,13319,114.02036288545962,114.02036288545962,1,15.128024020307288
2022-01-01 04:44:00,46041,32.66629096589453,32.66629096589453,3,15.13659904523846
2022-01-01 04:45:00,49258,45.09826765057525,45.09826765057525,3,15.145083926768809
2022-01-01 04:46:00,1408,8.625704440585508,8.625704440585508,1,15.153478530051789
2022-01-01 04:47:00,46646,82.36373984851154,82.36373984851154,2,15.161782721957069
2022-01-01 04:48:00,738,48.90199359847604,48.90199359847604,3,15.169996371073042
2022-01-01 04:49:00,28635,90.18347709870048,90.18347709870048,2,15.17811934770933
2022-01-01 04:50:00,36907,13.090835959807352,13.090835959807352,5,15.18615152389924
2022-01-01 04:51:00,29510,15.164738260404564,15.164738260404564,4,15.194092773402193
2022-01-01 04:52:00,4402,245.6521958921844,245.6521958921844,1,15.201942971706117
2022-01-01 04:53:00,31449,8.499303145715162,8.499303145715162,1,15.209701996029807
2022-01-01 04:54:00,23495,21.414115327240612,21.414115327240612,4,15.217369725325259
2022-01-01 04:55:00,33851,76.46945366559724,76.46945366559724,2,15.224946040279962
2022-01-01 04:56:00,24652,27.051026903016723,27.051026903016723,2,15.23243082331916
2022-01-01 04:57:00,42289,43.94565160971956,43.94565160971956,3,15.239823958608081
2022-01-01 04:58:00,36366,16.453709786749215,16.453709786749215,4,15.247125332054136
2022-01-01 04:59:00,43936,35.51857815303914,35.51857815303914,2,15.254334831309087
2022-01-01 05:00:00,42998,6.642398700075804,6.642398700075804,4,15.26145234577117
2022-01-01 05:01:00,39879,128.78323982465247,128.78323982465247,2,15.268477766587186
2022-01-01 05:02:00,39642,21.798386534376238,21.798386534376238,3,15.275410986654574
2022-01-01 05:03:00,44254,12.426382035310521,12.426382035310521,2,15.282251900623448
2022-01-01 05:04:00,4270,47.769295618870395,47.769295618870395,5,15.289000404898577
2022-01-01 05:05:00,9234,15.475841770674629,15.475841770674629,1,15.295656397641356
2022-01-01 05:06:00,7088,6.460724922456981,6.460724922456981,5,15.302219778771738
2022-01-01 05:07:00,45649,6.38072989362383,6.38072989362383,5,15.308690449970138
2022-01-01 05:08:00,11215,49.09578336945137,49.09578336945137,4,15.315068314679264
2022-01-01 05:09:00,2717,20.914162516577242,20.914162516577242,2,15.321353278105997
2022-01-01 05:10:00,19599,21.46231143362061,21.46231143362061,4,15.327545247223139
2022-01-01 05:11:00,32024,72.07763528688923,72.07763528688923,1,15.333644130771203
2022-01-01 05:12:00,16693,7.950017987507627,7.950017987507627,3,15.339649839260135
2022-01-01 05:13:00,32917,11.814436869124338,11.814436869124338,2,15.345562284971002
2022-01-01 05:14:00,12715,16.69518226737371,16.69518226737371,1,15.351381381957669
2022-01-01 05:15:00,40185,26.95992729633724,26.95992729633724,5,15.357107046048409
2022-01-01 05:16:00,31617,23.519469057962816,23.519469057962816,2,15.362739194847501
2022-01-01 05:17:00,6468,18.414028776398574,18.414028776398574,2,15.368277747736805
2022-01-01 05:18:00,22190,23.066321221673252,23.066321221673252,3,15.373722625877264
2022-01-01 05:19:00,49557,22.03637999422768,22.03637999422768,1,15.379073752210415
2022-01-01 05:20:00,8379,11.945989453336315,11.945989453336315,2,15.384331051459835
2022-01-01 05:21:00,26139,10.88087881328762,10.88087881328762,3,15.38949445013258
2022-01-01 05:22:00,35110,32.282211718086664,32.282211718086664,3,15.394563876520552
2022-01-01 05:23:00,47743,10.065209937080919,10.065209937080919,3,15.399539260701882
2022-01-01 05:24:00,5714,7.710975787176643,7.710975787176643,3,15.404420534542234
2022-01-01 05:25:00,24197,17.952111653421962,17.952111653421962,1,15.409207631696098
2022-01-01 05:26:00,35966,20.954071765590875,20.954071765590875,3,15.413900487608053
2022-01-01 05:27:00,24429,234.3283875826674,234.3283875826674,1,15.418499039513968
2022-01-01 05:28:00,32966,12.125367239318981,12.125367239318981,4,15.423003226442203
2022-01-01 05:29:00,38394,63.00793841051533,63.00793841051533,1,15.427412989214767
2022-01-01 05:30:00,40955,51.78954703466868,51.78954703466868,3,15.431728270448412
2022-01-01 05:31:00,42050,7.471195636692666,7.471195636692666,2,15.435949014555742
